,var_assetsavg,var_assetturnover,var_bvps,var_cor,var_de,var_debtc,var_debtusd,var_divyield,var_ebit,var_ebitda,var_ebitdamargin,var_ev,var_grossmargin,var_invcapavg,var_investments,var_liabilities,var_liabilitiesnc,var_netmargin,var_opex,var_payoutratio,var_rnd,var_roe,var_roic,var_ros,var_shareswa,var_taxexp,var_tbvps,var_workingcapital
663,1.2383548e-18,3.0936484,7.182114e-08,2.0868927e-18,1.3684633e-05,1.4563466e-19,5.5233507e-15,0.0,-9.240212e-17,-3.182436e-17,-9.995229e-06,9.2934713e-14,2.4113407,7.909791e-19,0.0,1.0336011e-18,1.1112659e-18,-1.2357121e-05,3.374107e-16,0.0,4.8388773e-14,-0.029418787,-0.0013565262,-1.2543337e-05,1.1841753e-11,0.0,3.0019923e-08,6.825464e-17
664,7.617822e-18,2.5891933,5.986923e-07,8.695882e-18,7.3387623e-06,0.0,0.0,0.0,3.676496e-16,1.700111e-16,1.0355418e-05,4.925769e-13,2.7969778,2.6180004e-18,0.0,3.9037383e-18,0.0,5.843981e-06,9.40776e-16,0.0,1.4037771e-13,0.010088301,0.0016306923,9.6905205e-06,1.0002236e-11,3.2858312e-15,2.336508e-07,5.878677e-16
666,4.6533687e-17,4.4680314,7.8191846e-07,2.1761744e-16,3.764353e-05,4.7032664e-16,1.5745717e-12,0.0,1.2866178e-15,6.472831e-16,3.736955e-06,7.668122e-13,0.5496438,3.7381367e-17,1.6122877e-17,8.0648085e-17,9.375914e-17,2.632022e-06,1.1795302e-15,0.0,1.5262377e-14,0.011910704,0.0004005209,3.2150792e-06,3.0912863e-11,2.1004774e-15,4.1366064e-07,-1.8850868e-16
667,4.51539e-16,2.9881246,8.9694197e-07,1.0697716e-15,6.9675065e-05,5.758845e-17,6.2262023e-12,0.56031096,1.4618559e-14,7.291392e-15,6.4833916e-06,1.2410053e-11,1.4893575,2.4150386e-16,0.0,9.960736e-16,2.364087e-15,3.4796224e-06,3.18656e-14,0.06476845,0.0,0.016336538,0.0007032956,5.615068e-06,1.7983648e-10,8.428658e-14,5.7202396e-07,9.89458e-15
668,4.178712e-17,3.9301174,8.4584474e-07,1.2253513e-16,9.54039e-06,0.0,0.0,0.0,2.3329123e-15,1.1027471e-15,8.059217e-06,1.164384e-12,1.6622293,3.1273022e-17,0.0,2.6675764e-17,3.125195e-17,4.550275e-06,3.7536943e-15,0.0,0.0,0.012431391,0.00086779526,7.3810975e-06,3.7230833e-11,2.0212527e-14,3.1738483e-07,3.00715e-15
669,5.446556e-19,5.536138,4.7588358e-08,1.4392891e-18,1.9469304e-05,0.0,0.0,0.0,-1.1937315e-17,-2.5312852e-18,-9.905182e-07,2.7787482e-14,2.6595669,2.5502917e-19,0.0,5.461999e-19,0.0,-2.0074744e-06,2.1015022e-16,0.0,2.0967525e-14,-0.008916756,-0.0005435641,-2.0377263e-06,6.65018e-12,0.0,2.2121869e-08,2.9394065e-17
670,2.8889597e-16,2.5248497,2.5697716e-06,7.4310783e-16,5.7199177e-05,3.8636765e-16,7.839703e-12,1.1206219,3.670245e-15,2.5933466e-15,4.2772376e-06,2.9041212e-12,0.65159386,2.926235e-16,7.9505325e-17,5.314113e-16,1.9726542e-15,1.159874e-06,7.292723e-15,0.10980275,0.0,0.0039702347,0.00014542723,2.6264026e-06,4.0783453e-11,1.8450409e-14,1.4912699e-06,8.438124e-15
671,1.6790348e-18,0.015442505,2.6535446e-07,1.6839864e-20,7.813623e-06,1.522664e-20,2.484343e-16,0.0,-2.7062856e-16,-1.0789405e-16,-0.0050829793,1.9981887e-14,1.98581,-1.5674922e-20,0.0,8.794744e-19,1.638546e-18,-0.004680984,3.804675e-16,0.0,6.396724e-14,-0.045169555,0.20062044,-0.0055032647,4.7797985e-12,-8.7846957e-16,6.3440396e-08,8.617853e-17
672,7.21998e-17,3.63671,1.80452e-06,1.5621487e-16,1.4591185e-05,0.0,0.0,0.0,2.2113449e-15,1.1784652e-15,5.4028264e-06,2.9178086e-12,2.2251709,2.0780817e-17,9.11111e-17,6.7296814e-17,1.9150272e-17,3.4796224e-06,1.1686074e-14,0.0,2.110386e-12,0.009307272,0.0012373235,4.3924324e-06,2.8862168e-11,9.856803e-15,7.306798e-07,4.213604e-15
674,5.80693e-18,0.046327513,1.2138321e-07,0.0,3.5010213e-05,8.51887e-18,1.5772342e-13,0.0,-1.0240072e-15,-3.2871626e-16,-0.0014535855,2.2435758e-12,4.4326115,5.0305953e-18,0.0,1.233412e-17,3.5364423e-17,-0.0020227758,1.3635628e-15,0.0,5.9795544e-13,-0.19610356,-0.0023649805,-0.0019545415,3.2732792e-11,0.0,7.576283e-08,2.900008e-16
675,2.515219e-16,2.0332632,1.2891621e-06,4.724337e-16,6.812098e-05,2.4148872e-16,7.435183e-12,1.2140071,-4.5439595e-15,-9.315097e-16,-2.2061542e-06,2.9769514e-12,1.0017701,2.2349165e-16,3.2181405e-16,4.707032e-16,1.7207526e-15,-4.371833e-06,1.6787783e-14,-0.056166388,4.2713166e-13,-0.011845618,-0.00023602124,-4.618846e-06,6.046915e-11,-3.3281222e-14,8.096238e-07,5.4263925e-15
676,1.2081778e-17,0.018016256,1.460546e-07,1.0597775e-20,3.2808582e-06,0.0,0.0,0.0,-1.9410923e-15,-8.035031e-16,-0.004619597,2.7184476e-12,4.246442,9.0748976e-18,1.3508155e-16,2.3008616e-18,5.2388208e-20,-0.0047667255,2.434314e-15,0.0,5.179958e-13,-0.049660478,-0.0024865672,-0.004817094,5.3987936e-11,1.8450409e-16,5.2324616e-08,8.520581e-16
678,5.931195e-16,2.1387868,9.233677e-07,1.0637313e-15,7.222205e-05,4.1230435e-16,1.7173e-11,1.3073922,1.4374381e-14,7.473437e-15,7.0686983e-06,6.7586505e-12,1.3164855,4.139805e-16,0.0,1.2167808e-15,5.1269007e-15,2.8996851e-06,2.3385235e-14,0.07084049,0.0,0.009893043,0.00040290496,5.8867645e-06,2.0582405e-10,9.3288584e-14,3.595809e-07,8.440741e-15
680,1.8360835e-17,2.2288682,1.0767689e-07,1.3211349e-17,0.00015838775,0.0,5.4571457e-13,0.0,-1.1155103e-15,-4.3444304e-16,-1.2786691e-05,5.722691e-13,3.2358065,1.8053386e-17,1.1215751e-16,4.0064936e-17,1.4492484e-16,-1.6327458e-05,4.636025e-15,0.0,1.0290037e-12,-0.07048793,-0.00071759993,-1.4128235e-05,2.651066e-11,1.534079e-16,1.6761429e-07,9.258376e-16
681,3.7536355e-16,2.1516557,4.360914e-06,6.6375085e-16,3.5485074e-05,1.0484202e-15,6.3679053e-12,0.0,5.51391e-15,4.032718e-15,5.988133e-06,3.759555e-12,1.3829747,1.4503319e-16,0.0,5.8021736e-16,1.3861824e-15,2.141306e-06,1.990682e-14,0.0,3.2062807e-12,0.004881436,0.0004410498,3.5320588e-06,4.231675e-11,1.592678e-14,1.2065377e-06,2.7714268e-15
683,9.013847e-17,4.720259,3.759919e-07,4.0149264e-16,0.00014876103,1.176096e-16,4.2108257e-12,0.4669258,3.1820696e-15,1.6620413e-15,4.68245e-06,2.0836317e-12,0.93084836,9.5270573e-17,0.0,2.6203893e-16,9.2489e-16,1.8736428e-06,5.1718053e-15,0.039468274,0.0,0.019786086,0.00038860063,3.8943213e-06,5.285692e-11,2.4807854e-14,4.8097695e-07,3.2629505e-15
685,1.0989287e-17,2.4244733,4.7500637e-07,2.216117e-17,1.2648573e-05,5.1694557e-18,1.2789581e-14,0.0,9.543232e-17,7.620351e-17,3.42179e-06,1.2831647e-13,1.3475138,5.3412603e-18,0.0,8.481017e-18,1.3194685e-17,1.5167585e-06,7.617661e-16,0.0,1.2161946e-13,0.0026034324,0.00020741261,1.8565951e-06,1.5943438e-11,1.9832463e-16,1.3503481e-07,4.4156503e-16
686,3.442161e-17,0.836469,6.1897765e-07,1.6777501e-17,7.9733494e-05,2.0123314e-19,1.4395912e-12,0.0,8.7990624e-16,5.395566e-16,2.25568e-05,7.0646803e-13,2.2694972,4.80025e-17,1.3225885e-18,7.4542936e-17,3.7826909e-16,6.6915813e-06,6.96558e-16,0.0,0.0,0.008851672,0.00021218072,1.5894266e-05,1.7041155e-11,3.462734e-15,5.5330264e-07,6.16767e-16
687,2.0537549e-16,2.4502108,-1.362957e-07,4.5377636e-16,-0.0013250782,7.5737446e-16,1.7745853e-11,0.0,-4.5928964e-15,-9.909905e-16,-2.3862485e-06,3.1162052e-12,1.0859898,1.7260234e-16,1.808421e-16,9.767016e-16,3.4165207e-15,-8.386782e-06,1.8847757e-14,0.0,0.0,-1.2920835,-0.00030992687,-4.7546946e-06,6.1023735e-11,-2.265185e-15,5.7966605e-07,-2.4941349e-15
688,6.364839e-17,0.6279952,4.859715e-07,0.0,1.06627895e-05,0.0,0.0,0.0,-3.0947933e-15,-1.2043348e-15,-3.6243964e-05,2.8948471e-12,4.4326115,4.0764172e-17,6.9605155e-16,3.6024133e-17,1.1433727e-16,-3.9614162e-05,8.310212e-15,0.0,3.0171315e-12,-0.018614544,-0.0008820996,-4.0211133e-05,7.850918e-11,0.0,2.0023032e-07,3.976127e-15
689,5.4560176e-18,2.715307,-9.287406e-08,1.23468155e-17,-0.00018359855,6.023579e-17,1.6324417e-13,0.0,-8.5713466e-16,-2.8685223e-16,-2.327718e-05,1.12230836e-13,1.3386486,3.4222109e-19,0.0,1.939996e-17,3.0599477e-18,-3.0959716e-05,1.6392821e-15,0.0,2.0990693e-13,0.27095225,-0.02910452,-3.00225e-05,1.2836532e-11,0.0,7.3020445e-08,-2.713759e-16
690,4.664742e-16,2.1439345,7.157991e-07,8.3403147e-16,0.00015968282,1.9186462e-16,1.6208314e-11,0.0,5.715104e-15,4.8168028e-15,5.8080386e-06,4.4641612e-12,1.334216,4.8125797e-16,0.0,1.192498e-15,4.6938e-15,7.137687e-07,2.5657226e-14,0.0,1.6546018e-12,0.0041654925,0.00013827506,2.988665e-06,1.1772062e-10,1.7418706e-14,8.227141e-07,3.8443916e-15
691,1.5441167e-16,0.90081275,3.5219773e-07,4.486038e-17,0.0002621665,7.5690494e-17,6.613209e-12,0.0,-3.3076556e-15,-2.6730631e-16,-2.2962013e-06,3.8327796e-12,3.2358065,9.384852e-17,9.6106434e-18,4.2913752e-16,1.8457462e-15,-1.7888828e-05,1.5005882e-14,0.0,9.570833e-13,-0.05291477,-0.00041005714,-1.2362206e-05,5.2444424e-11,9.59905e-15,2.682048e-07,7.0715583e-16
692,1.9305653e-17,3.2120411,7.5055834e-07,6.109699e-17,1.2950757e-05,2.6589607e-17,1.3344976e-13,0.0,3.500872e-16,1.9958549e-16,3.872026e-06,2.6672447e-13,0.775707,5.8694453e-18,0.0,1.9967864e-17,1.4563923e-17,2.319748e-06,7.2868423e-16,0.0,1.4658237e-13,0.0057275514,0.0006937594,2.9433822e-06,2.3194616e-11,1.5755406e-15,1.5185474e-07,5.523064e-16
695,4.68543e-18,5.410024,3.3531154e-07,1.8577084e-17,0.00012605403,8.308693e-18,2.296482e-13,0.0,1.5210828e-16,9.065215e-17,4.3222612e-06,8.703492e-14,1.710988,5.6076745e-18,0.0,1.4690855e-17,4.5003853e-17,2.1859164e-06,8.7509e-16,0.0,6.171672e-14,0.021217976,0.000314695,3.1245136e-06,3.921609e-12,-1.82431e-16,4.3830553e-07,2.6658554e-16
696,7.972789e-19,3.0087147,3.6732953e-08,1.8172738e-18,6.0350525e-05,1.2360186e-19,1.782851e-14,0.0,-3.1885586e-17,-6.67728e-18,-3.3317433e-06,4.016108e-14,1.6223358,7.0689216e-19,0.0,1.6706115e-18,5.2533418e-18,-1.1018803e-05,1.3420394e-16,0.0,1.6750627e-14,-0.050766934,-0.00052449165,-6.8829863e-06,8.494227e-12,0.0,2.8740146e-08,3.0440174e-17
697,1.809334e-17,1.0449429,5.950738e-07,1.4681995e-18,1.06627895e-05,2.46846e-18,3.2416496e-14,0.0,2.781111e-16,1.5167884e-16,9.635041e-06,7.5889495e-13,4.1444917,8.89238e-18,2.5197438e-16,1.2593845e-17,1.3156585e-17,1.00819825e-05,1.5795877e-15,0.0,7.288716e-13,0.0078102974,0.00036237604,7.652794e-06,2.2385115e-11,-2.211976e-15,2.474724e-07,1.2754171e-15
698,1.0393154e-16,1.343498,1.574144e-06,1.0330874e-16,2.0073672e-05,0.0,1.5568991e-12,0.0,1.5682929e-15,1.0419121e-15,8.959688e-06,2.2871744e-12,1.6843923,1.00743134e-16,5.319206e-16,1.0349338e-16,3.7349936e-16,4.282612e-06,4.2804314e-15,0.0,1.2969375e-12,0.0050766934,0.00018118802,5.8414817e-06,3.6938456e-11,3.9188115e-15,7.6801274e-07,5.5435867e-15
699,7.990087e-18,1.631758,2.8202135e-07,3.8176445e-18,3.7557193e-06,0.0,0.0,0.0,-6.9713816e-17,-1.4078167e-17,-1.3056831e-06,4.1763587e-13,3.3466215,7.024002e-18,9.0003524e-17,2.131058e-18,0.0,-2.721243e-06,1.1800318e-15,0.0,2.7821997e-13,-0.002733604,-0.000114434544,-2.7622511e-06,2.2729266e-11,0.0,1.0066364e-07,6.588987e-16
701,1.1757587e-17,2.7101595,4.4781308e-07,2.6024874e-17,6.0350525e-05,1.9340741e-16,4.785029e-13,0.0,-1.1495934e-16,-1.1893624e-17,-4.5023555e-07,1.3442353e-13,1.4007053,8.78411e-18,0.0,2.3250444e-17,2.312225e-18,-1.9628637e-06,1.359887e-15,0.0,5.184287e-14,-0.007680126,-0.00015257939,-1.8565951e-06,9.706528e-12,-2.211976e-15,3.2301583e-07,2.0378716e-17
702,1.3573586e-17,1.1041391,2.9265743e-07,1.3543956e-17,8.417991e-06,5.7686836e-18,2.275793e-14,0.0,-1.2651182e-15,-4.7717575e-16,-3.836007e-05,2.0576149e-13,1.0726919,8.243013e-18,7.674264e-17,6.308927e-18,1.8264435e-18,-4.3985994e-05,2.1296295e-15,0.0,4.931772e-13,-0.03260799,-0.0017832717,-4.3879038e-05,2.890691e-11,0.0,9.1778325e-08,6.14843e-16
703,1.4462406e-17,2.6792746,-2.6623167e-07,4.0801433e-19,-8.184878e-05,1.6085237e-17,2.165588e-12,0.0,-1.9709483e-15,-8.226913e-16,-2.5528356e-05,1.987007e-12,4.392718,3.5240865e-17,1.2004803e-16,1.0916237e-16,4.5754433e-16,-3.5019275e-05,6.6304604e-15,0.0,2.3159849e-12,0.0454299,-0.00065084646,-2.6399875e-05,5.649844e-11,0.0,7.960216e-08,3.6222284e-16
704,3.0649392e-16,1.8736906,1.2506748e-06,3.1782238e-16,0.000110685796,1.1149657e-16,1.26248656e-11,1.1206219,9.200348e-15,4.7970652e-15,1.0040253e-05,9.593156e-12,2.3758798,2.4326643e-16,0.0,7.277244e-16,3.4059695e-15,5.531707e-06,2.1880377e-14,0.13510293,0.0,0.01848437,0.00043866574,8.3320365e-06,5.930484e-11,5.5168797e-14,6.218987e-07,5.811952e-15
705,9.916929e-17,3.2120411,2.78052e-06,2.9587316e-16,1.2648573e-05,0.0,0.0,0.74708134,1.7411486e-15,1.0316921e-15,3.917049e-06,1.5433716e-12,0.9840397,7.824397e-17,8.886845e-17,7.3674714e-17,8.3937815e-17,1.8736428e-06,5.566509e-15,0.088044606,3.7312438e-13,0.004490921,0.00025747772,2.8528168e-06,2.367012e-11,1.3148853e-14,1.1801377e-06,5.0898362e-15
707,1.787255e-16,4.452589,2.7215282e-07,4.8724533e-16,2.1498256e-05,4.694188e-16,1.6918869e-12,0.0,7.856229e-15,4.0174514e-15,6.0781804e-06,2.1059302e-11,2.1586816,1.1870505e-16,0.0,2.289019e-16,2.32787e-16,3.122738e-06,3.203696e-14,0.0,0.0,0.011324931,0.00077004917,5.116957e-06,4.4156306e-10,6.817875e-14,1.2333398e-07,9.190461e-15
708,9.061623e-15,2.0332632,9.57798e-07,8.250775e-15,2.3699886e-05,1.1045464e-15,8.110763e-11,2.8015547,5.23568e-13,3.0216958e-13,1.9720317e-05,2.414505e-10,2.7703822,5.890301e-15,2.805938e-14,1.1003627e-14,3.13853e-14,1.070653e-05,5.9841503e-13,0.16698116,1.7212246e-10,0.017898599,0.0010322949,1.4762195e-05,5.4688183e-09,3.3438775e-12,3.8678533e-07,1.8119649e-13
709,1.7946035e-18,3.6573,1.7401551e-07,4.0030574e-18,4.4334753e-05,1.9741307e-17,5.1631517e-14,0.0,1.570198e-18,4.997775e-18,9.004711e-07,7.6569807e-14,2.167547,9.986457e-19,1.7501172e-19,3.665182e-18,6.36412e-19,-4.193391e-06,3.423689e-16,0.0,1.132306e-14,-0.016531797,1.9072424e-05,1.3584842e-07,5.3602058e-12,8.9666914e-17,1.1196225e-07,8.5423405e-17
711,1.2350957e-18,0.4478326,5.7127966e-08,3.3449307e-19,8.979191e-06,6.006541e-19,1.082856e-14,0.0,-9.809963e-17,-4.3777376e-17,-9.513477e-05,9.118285e-14,2.18971,6.276891e-19,2.561844e-18,1.0286663e-18,2.1792948e-18,-9.2745315e-05,5.509465e-17,0.0,6.160273e-15,-0.031631704,-0.0018166484,-9.201466e-05,2.2688138e-11,0.0,2.1865912e-08,1.2030379e-16
712,1.9587975e-12,1.353793,0.00021762958,2.4277917e-12,0.00023984801,1.6892583e-12,1.4060317e-10,1.2140071,-3.0740162e-13,4.68039e-12,2.116107e-06,3.842922e-11,1.0327984,1.3425715e-12,2.1880407e-11,5.476698e-12,1.8485536e-11,-7.5837926e-07,6.532523e-11,-0.08905662,0.0,-0.003774977,-2.384053e-06,-4.5282807e-08,1.1838089e-09,6.535867e-11,0.0004488517,-7.574652e-12
714,9.290425e-18,2.0692956,1.373922e-07,1.03898956e-17,3.2635904e-05,2.248445e-17,1.3947945e-13,0.0,-1.0501722e-16,2.5805714e-17,1.6208479e-06,3.9651398e-13,2.4246385,4.7769854e-18,8.9380985e-18,1.4332477e-17,3.4609554e-17,-2.9889063e-06,1.3486392e-15,0.0,1.674432e-13,-0.006118066,-0.00025509368,-2.8528168e-06,3.6086294e-11,-5.6249563e-16,5.261714e-08,2.4008143e-16
715,1.482208e-16,3.2171886,1.4132866e-06,5.0717527e-16,6.911387e-05,4.99729e-17,4.2036895e-12,0.0,1.43083e-15,1.130022e-15,2.836484e-06,2.0204955e-12,0.48315462,1.3856413e-16,0.0,2.8868762e-16,1.1222173e-15,4.0149484e-07,3.8417654e-15,0.0,0.0,0.0019525744,0.000119202654,1.5396155e-06,3.33428e-11,7.381546e-15,7.7737343e-07,2.158089e-15
716,7.362559e-17,2.4013095,1.5983768e-06,1.5915535e-16,2.4908622e-05,1.391639e-17,9.488077e-13,2.0544734,-6.0697455e-16,4.81366e-17,3.151649e-07,4.97824e-13,1.0904224,7.273564e-17,0.0,8.169783e-17,2.7377603e-16,-2.5874112e-06,4.157183e-15,-0.075394526,9.03076e-14,-0.0058577233,-9.7746175e-05,-1.7660294e-06,2.31701e-11,1.9666616e-15,7.4062547e-07,2.1707193e-15
718,1.6046262e-16,2.3729982,2.6623167e-07,3.2557138e-16,5.2882257e-05,3.4220367e-16,4.374103e-12,0.56031096,4.866423e-15,2.551521e-15,8.059217e-06,3.7842407e-12,1.2588617,1.07961344e-16,2.2519008e-17,2.9489704e-16,9.678197e-16,3.7026748e-06,5.6310556e-15,0.054142375,0.0,0.011845618,0.00052449165,6.656572e-06,2.3625718e-10,3.104644e-14,9.7555606e-08,1.6803737e-15
719,1.3112002e-17,1.343498,6.3765115e-06,1.7159428e-17,0.00023825075,8.7022155e-18,7.4613265e-13,0.0,2.6828805e-16,1.8706588e-16,1.2786691e-05,1.4626116e-13,0.8156005,2.144883e-17,0.0,3.5375037e-17,1.5656692e-16,2.4535798e-06,3.9088114e-16,0.0,5.1533667e-15,0.0132775055,0.00014542723,7.924491e-06,2.627478e-13,2.833209e-16,1.3860905e-05,1.38344915e-17
721,8.483606e-17,1.8531007,1.0537423e-06,1.3747062e-16,0.0001238524,8.322618e-16,2.3376312e-12,0.0,1.2907167e-15,6.9324406e-16,5.3127796e-06,4.214608e-13,1.1879399,5.3247734e-17,3.2417814e-16,2.3233886e-16,5.995573e-17,2.5874112e-06,3.0394767e-15,0.0,3.172466e-13,0.0096327,0.00028131827,4.2565835e-06,2.0086587e-11,3.4304769e-15,1.3713365e-06,1.1444799e-15
722,1.06477575e-17,1.5725617,3.3338167e-06,1.393689e-17,2.439059e-05,0.0,0.0,0.0,-5.849174e-16,-2.0969059e-16,-1.5037867e-05,3.330006e-14,1.3430812,1.4950364e-18,3.7432507e-17,1.1557999e-17,3.1194798e-19,-1.6952006e-05,1.2357196e-15,0.0,2.1518399e-13,-0.023235636,-0.004546389,-1.8113122e-05,1.6025636e-12,-1.2300272e-16,1.6990326e-06,5.125568e-16
723,2.1605977e-17,2.8362734,1.0978218e-06,4.742749e-17,5.7544526e-05,2.4483367e-17,8.2715177e-13,0.0,3.9798195e-16,2.2259346e-16,4.367285e-06,2.3813625e-13,1.5602793,2.7845986e-17,3.1699622e-17,4.349593e-17,1.6939965e-16,1.8290323e-06,1.861519e-15,0.0,1.8564489e-13,0.006248238,0.0001668837,3.3509277e-06,7.766742e-12,1.8415858e-15,8.541966e-07,1.2003286e-15
724,4.9192455e-16,2.6200783,3.7368926e-07,9.439075e-16,4.6450044e-05,3.6505034e-16,8.797705e-12,0.37354067,1.6435702e-14,8.966464e-15,8.374382e-06,1.50568e-11,1.7154206,2.29296e-16,0.0,9.120274e-16,2.5498913e-15,3.8365065e-06,3.3445702e-14,0.051612355,0.0,0.011650361,0.0008320345,6.6112893e-06,5.929506e-10,1.3731458e-13,1.3909353e-07,5.9652706e-15
725,3.4817167e-19,2.3266706,1.4035278e-08,6.661468e-19,0.00042072692,2.301177e-18,6.2627566e-15,0.0,-1.2265929e-16,-4.6910508e-17,-6.965144e-05,1.171462e-14,1.3829747,1.3937665e-19,0.0,7.7439465e-19,1.2257412e-19,-8.342171e-05,1.8012673e-16,0.0,4.1868527e-14,-0.17351878,-0.010225203,-7.8610945e-05,1.482417e-12,0.0,4.2854264e-08,-1.2796237e-17
726,3.5777978e-16,1.2431216,1.0740276e-06,3.04331e-16,5.2407395e-05,4.4671967e-16,7.815729e-12,4.108947,-1.4204413e-15,2.8952224e-16,7.654005e-07,2.409686e-12,1.892725,1.9340478e-16,4.096274e-17,6.482938e-16,2.1055107e-15,-1.9628637e-06,2.231919e-14,-0.27779594,3.1738555e-12,-0.003124119,-8.58259e-05,-1.6754639e-06,1.2995831e-10,6.452806e-15,3.8971052e-07,3.4392782e-15
727,2.5888741e-16,2.3266706,9.3915736e-07,4.2892457e-16,0.00011595245,2.2090928e-16,9.545718e-12,0.0,6.2569786e-15,3.532317e-15,7.0686983e-06,3.384946e-12,1.7907751,2.3795157e-16,0.0,5.602648e-16,2.0805262e-15,1.6952005e-06,1.8445003e-14,0.0,0.0,0.0096327,0.00030515878,5.388654e-06,5.8059373e-11,2.9852348e-14,6.67276e-07,3.064006e-15
729,7.9979643e-17,2.324097,1.0054961e-06,1.5244043e-16,3.734135e-05,2.1076266e-16,1.2044776e-12,0.0,1.3591218e-15,8.0561097e-16,5.2227324e-06,1.0592596e-12,1.3874073,4.1120647e-17,0.0,1.3705775e-16,3.38404e-16,2.1859164e-06,4.5847115e-15,0.0,0.0,0.0056624655,0.00038383252,3.8037556e-06,4.1189205e-11,9.110494e-15,3.4031112e-07,1.0560678e-15
730,1.357819e-18,1.5957255,3.2064029e-06,2.1387125e-18,3.8204733e-05,7.0655193e-19,2.5191934e-14,0.0,-2.2241743e-16,-8.519718e-17,-4.7319758e-05,1.4930429e-13,0.76684177,7.8464854e-19,0.0,2.6605485e-18,5.045937e-18,-5.2640436e-05,2.9351007e-16,0.0,9.21422e-15,-0.06319833,-0.003294761,-5.3343145e-05,2.4512085e-13,0.0,1.9884087e-06,6.754949e-17
731,5.9479386e-15,1.4026942,1.1838976e-06,3.7463136e-15,4.4075743e-05,0.0,6.0794765e-11,1.4007773,1.1100035e-13,7.1451166e-14,1.0310395e-05,1.0104256e-10,2.7659495,2.3402699e-15,2.0781391e-14,9.760438e-15,2.5360656e-14,4.9517703e-06,4.121271e-13,0.16799316,6.165488e-11,0.007940469,0.00055071624,6.928269e-06,2.110115e-09,5.9981105e-13,4.980894e-07,5.2654834e-14
732,1.752672e-18,0.07463877,3.6020222e-07,0.0,1.7699368e-06,0.0,0.0,0.0,-3.920286e-17,-1.6824814e-17,-0.00015362036,-2.2146352e-15,4.4326115,-4.1240634e-20,0.0,2.1694711e-19,0.0,-0.00015033752,5.9620955e-17,0.0,0.0,-0.0065736673,0.011045317,-0.00015450493,3.8081955e-12,-1.1056425e-17,1.2505255e-07,1.5734934e-16
733,3.018596e-15,1.7630193,1.2114199e-06,5.0482096e-15,7.25674e-05,9.9722205e-15,1.02836635e-10,0.0,1.7711239e-14,2.5256385e-14,5.717992e-06,3.9250145e-11,0.9086853,3.0623979e-15,1.7151148e-15,6.266585e-15,1.9538421e-14,-5.79937e-07,8.777733e-14,0.0,5.4831825e-12,-0.0014969737,6.6753484e-05,1.7207466e-06,8.0429924e-10,1.9141436e-13,8.758431e-07,3.824445e-14
734,1.568032e-15,4.020199,3.525815e-06,5.55731e-15,4.053587e-05,6.3053053e-16,8.784539e-12,1.5875478,7.873315e-14,3.8095368e-14,7.2487924e-06,3.1148792e-11,1.1613442,1.0202432e-15,2.8776928e-15,2.502094e-15,5.148332e-15,4.639496e-06,9.18942e-14,0.08045455,1.4656176e-11,0.02193392,0.0008964039,6.4754413e-06,1.9748511e-10,4.7266217e-13,2.2262643e-06,4.8113142e-14
737,3.1921622e-16,1.8041992,-1.2390518e-07,5.612744e-16,-0.0014452613,2.6831085e-17,1.6230376e-11,1.9610883,-4.494785e-15,-4.85454e-16,-1.0355418e-06,3.7336093e-12,0.8156005,4.4664656e-16,1.1725785e-15,1.0668385e-15,4.936398e-15,-4.862549e-06,1.3269522e-14,-0.047564328,0.0,-0.20384876,-0.00011681859,-4.0754526e-06,6.722147e-11,-4.4916727e-14,1.2983526e-06,8.337343e-15
739,1.2272478e-16,1.7707406,1.5955259e-06,1.4509292e-16,2.4002069e-05,7.6012465e-17,2.6265771e-12,0.0,1.3438513e-15,1.1747349e-15,6.4833916e-06,3.3922394e-12,1.9547817,1.1044422e-16,0.0,1.5838406e-16,6.137564e-16,2.141306e-06,9.119139e-15,0.0,9.743367e-13,0.003774977,0.00014065913,3.2150792e-06,4.664519e-11,3.0405169e-15,5.2108885e-07,2.186478e-15
741,3.1315318e-15,1.7115444,1.0617467e-06,1.4455772e-15,4.312602e-05,9.811233e-16,4.108819e-11,2.89494,1.01742874e-13,5.3908392e-14,1.2111336e-05,1.0738121e-10,3.4308412,3.1618073e-15,4.4592985e-15,4.7906024e-15,1.4023848e-14,7.583792e-06,3.2950685e-13,0.3354803,6.450572e-11,0.014514137,0.00037429633,9.871651e-06,1.1799519e-09,5.219323e-13,7.078998e-07,6.0323355e-14
