,0
1868,2.3053895e-15
1869,1.6500857
1871,2.750143
1872,5.1702685
1874,1.613665e-15
1880,-9.018248e-15
1881,4.0640506e-16
1882,1.3166442e-14
1883,1.5400801
1884,3.520183
1885,2.4201257
1886,0.9900514
1887,-7.8565027e-20
1888,0.9900514
1889,-1.7943743e-15
1891,1.4300743
1892,1.7600915
1893,4.730246
1895,-1.7561248e-15
1896,4.0702114
1897,1.4300743
1898,-2.1638316e-16
1900,7.187575e-15
1902,-1.2378836e-15
1904,0.8800458
1907,-3.4855107e-16
1908,2.6653406e-15
1909,6.113005e-16
1911,2.750143
1912,-9.514819e-16
1913,0.9900514
1915,1.2105668e-15
1916,2.7176845e-14
1917,9.900515
1918,-2.869678e-14
1919,5.6102915
1921,-3.4973666e-15
1922,6.7141984e-14
1923,-7.514065e-16
1924,-9.915044e-16
1925,-1.2959629e-16
1927,-8.6320755e-15
1929,9.146026e-16
1930,1.846914e-15
1931,327.70703
1932,4.2765595e-16
1933,1.3200686
1934,1.8700973
1935,4.513331e-16
1936,2.750143
1937,3.9638873e-16
1938,-3.3213536e-15
1939,1.1740727e-18
1940,1.6166847e-15
1941,1.1809214e-16
1942,-2.0291889e-16
1944,2.6401372
1946,6.198125e-15
1947,2.1903108e-14
1948,-2.1915044e-15
1949,2.324664e-16
1950,2.2001143
1952,4.7227074e-16
1955,2.31012
1956,-2.0702815e-15
1957,1.1014074e-14
1958,7.0444356e-14
1959,2.9401714e-15
1960,-6.0054793e-15
1961,1.5400801
1962,2.5301316
1963,-1.9881943e-15
1964,17.160892
1965,2.8601487
1967,1.2100629
1968,2.2974644e-15
1969,3.4101772
1973,-5.6205794e-15
1974,-6.5425195e-16
1975,1.4300743
1976,-1.2323849e-15
1977,1.1000571
1981,-1.5889117e-16
1982,8.2232314e-16
1984,5.283327e-18
1985,-1.7741803e-16
1986,9.576715e-15
1988,-7.994214e-16
1989,0.9900514
1994,2.6416635e-14
1997,3.4101772
1999,3.0282269e-15
2000,-6.7699964e-15
2001,1.4300743
2002,-5.3510687e-16
2003,2.3431555e-15
2004,8.468978e-15
2006,0.11000572
2007,-2.036429e-15
2008,-6.2392177e-16
2009,1.3200686
2010,2.6401372
2011,-1.3865289e-15
2012,5.8303027
2013,-4.4872497e-16
2017,1.2100629
2020,7.915206e-15
2021,3.8502002
2025,4.0702114
2026,-5.87273e-16
2027,-4.656817e-16
2029,1.1000571
2030,3.0801601
2032,2.5829597e-16
2036,2.6401372
2037,1.2902765e-14
2038,2.2001143
2039,1.5112272e-14
2040,-1.2220159e-15
2041,2.4642708e-14
2042,1.5229973e-14
2046,1.6959536e-14
2047,-7.6050557e-16
2048,1.3200686
2049,-2.04317e-14
2050,0.4400229
2054,1.2554859e-15
2055,6.3135755e-16
2058,-3.3565356e-16
2059,1.7600915
2060,-7.812671e-15
2062,-4.9924297e-16
2063,1.3403508e-14
2064,107.8056
2065,8.714554e-16
2066,2.4201257
2067,-1.5080963e-15
2069,7.1598864e-16
2070,4.007697e-15
2071,4.730246
2073,-6.2144643e-15
2074,1.5400801
2076,-5.4424137e-15
2077,5.7087327e-15
2078,1.0916723e-14
2079,6.3803315
2081,0.9900514
2082,11.330589
2085,2.6401372
2087,1.4300743
2088,-2.0779129e-15
2089,1.1000571
2090,2.31012
2092,1.5262944e-15
2094,6.063596e-17
2096,-1.185422e-15
2098,4.31276e-14
2101,-2.467118e-15
2102,1.0767224e-15
2103,2.6401372
2104,3.6801307e-15
2105,8.739406e-15
2106,-1.31663445e-14
2107,2.177576e-15
2109,-2.3439382e-15
2110,0.22001144
2112,-5.0309014e-16
2114,2.5100988e-14
2115,-1.1121403e-15
2118,-4.0317654e-15
2119,3.964755e-15
2120,2.31012
2121,-5.2361684e-15
2122,5.2341135e-15
2124,1.4465063e-14
2126,2.0279962e-16
2128,2.3699831e-14
2130,6.753853e-14
2131,1.1000571
2133,1.0532009e-13
2134,4.98296e-16
2135,2.0901086
2137,1.3653005e-15
2138,0.4400229
2140,3.556462e-15
2141,0.22001144
2142,3.8298984e-16
2143,6.829189e-15
2145,1.9801028
2147,-6.317196e-15
2148,87.56455
2149,1.7600915
2151,1.4056193e-14
2152,6.2636854e-15
2153,1.8230167e-15
2155,2.054138e-15
2156,2.3547592e-14
2157,5.973153e-14
2160,1.4434245e-15
2162,-1.5498387e-15
2164,-7.466801e-15
2165,-3.974236e-16
2168,2.0901086
2169,-1.3802225e-15
2170,1.3200686
2172,1.4560457e-15
2173,6.858541e-16
2174,1.8700973
2175,1.7600915
2176,-4.937663e-16
2177,-2.1146027e-15
2180,-5.1317444e-14
2181,1.9613412e-16
2182,1.1000571
2183,-2.5057644e-15
2184,-7.106564e-15
2186,-1.5511456e-15
2187,9.499226e-16
2189,0.33001715
2190,5.997574e-14
2191,0.77004004
2195,2.6067926e-16
2196,1.3452916e-14
2197,2.750143
2198,-1.0483491e-15
2199,6.6814515e-16
2200,3.1671589e-15
2202,1.7131677e-16
2203,3.8470447e-16
2204,-4.353755e-15
2205,-1.7310722e-15
2206,2.4480394e-15
2207,1.9422096e-14
2208,1.3844273e-16
2209,2.3162888e-14
2210,2.750143
2212,4.290223
2213,7.444697e-15
2215,-2.0252753e-14
2217,1.14015175e-14
2218,4.9502573
2220,6.6003428
2221,7.304689e-16
2224,1.4300743
2225,-6.477754e-16
2226,-9.061004e-15
2227,-8.314586e-15
2229,-2.008144e-15
2230,1.1965757e-15
2231,1.9672565e-15
2232,6.4491843e-15
2234,-1.4959545e-14
2236,1.0334579e-14
2237,1.764142e-15
2238,6.4141545e-15
2240,4.62024
2241,9.460492
2246,4.9543614e-16
2247,0.9900514
2248,1.1006931e-15
2249,1.4719331e-15
2250,-8.888965e-16
2251,-3.780514e-16
2252,3.7401946
2253,3.534937e-14
2255,9.526621e-16
2256,9.925806e-16
2257,-4.7989366e-16
2258,7.314375e-15
2260,-1.990378e-15
2261,-6.686109e-17
2263,1.8210844e-15
2265,2.31012
2268,2.8601487
2270,2.4099602e-14
2271,0.9900514
2272,9.24048
2274,4.8431904e-16
2275,0.77004004
2276,2.2062782e-14
2277,-1.8264246e-14
2278,4.461476e-16
2279,-4.5299635e-15
2280,0.4400229
2281,-6.6012237e-16
2283,3.520183
2284,12.430646
2286,-3.3213091e-15
2287,3.3001714
2288,-4.116103e-16
2289,-4.9017532e-17
2291,1.5400801
2292,3.3001714
2294,1.0184102e-15
2297,-1.00271185e-16
2298,-1.2329897e-15
2299,-6.31064e-17
2300,2.5301316
2301,4.3026336e-14
2305,2.8360702e-15
2306,2.4201257
2307,-4.4502247e-15
2308,4.6062785e-16
2310,1.410844e-14
2312,28.711493
2314,4.7364537e-17
2315,2.1016849e-16
2316,-1.9034457e-14
2317,2.2541215e-15
2319,1.5135753e-16
2323,0.9900514
2325,6.767159e-15
2326,-5.316005e-15
2327,1.5400801
2328,4.290223
2330,1.0152793e-15
2331,-1.5974237e-15
2332,0.4400229
2333,1.6500857
2335,-1.6631033e-14
2337,1.8656993e-15
2341,-2.2377825e-15
2342,0.77004004
2345,1.5341215e-13
2347,-1.628977e-14
2349,-8.727273e-16
2350,1.6513332e-15
2354,9.4455126e-15
2355,8.887495e-14
2358,2.31012
2359,-9.946352e-16
2360,3.688936e-15
2363,0.8800458
2366,-1.7763424e-14
2367,2.291692e-15
2369,5.293111e-17
2370,2.6387284e-16
2371,2.5301316
2372,2.084664e-15
2374,1.8934191e-16
2376,-2.3403182e-16
2377,2.750143
2378,5.6950836e-14
2379,7.0483495e-14
2380,6.090502e-16
2382,1.8700973
2385,5.8468816e-16
2387,-4.2996007e-16
2388,-6.5356713e-16
2391,3.520183
2393,-6.6070936e-16
2394,27.171412
2395,1.9801028
2398,4.5845187e-14
2399,8.873289e-17
2401,2.8034752e-16
2403,-1.3708276e-15
2404,2.31012
2405,6.9368123e-15
2406,3.4101772
2407,7.2603774
2408,1.1107999e-14
2409,1.8568634e-16
2410,2.6847127e-16
2412,1.4205105e-14
2414,0.8800458
2415,1.9438925e-14
2416,-1.7023413e-15
2417,1.4300743
2420,2.5301316
2421,7.876071e-14
2423,-7.6999596e-17
2426,8.47044
2427,-8.140237e-17
2430,3.3650978e-17
2432,1.1690856e-15
2433,3.4269223e-15
2436,-5.586844e-17
2437,3.9602056
2438,3.6301887
2439,0.9900514
2440,-5.6106975e-15
2442,-2.269326e-14
2444,3.0674604e-15
2445,2.4765105e-15
2446,-3.5078355e-15
2448,3.1901658
2449,7.902585e-15
2451,-8.4161315e-16
2452,5.7739915e-15
2453,4.4728252e-15
2454,1.2040115e-14
2455,2.2001143
2456,-2.4721078e-15
2457,1.9801028
2458,0.6600343
2459,3.42812e-16
2460,-1.9952386e-15
2463,-5.894275e-17
2464,6.6506325e-15
2467,2.018818e-15
2468,0.33001715
2469,-3.7646014e-16
2470,1.2100629
2471,2.6577188e-14
2473,-5.8750595e-15
2474,-1.5119708e-14
2477,-5.9750514e-16
2478,4.768825e-13
2482,3.779066e-14
2483,287.77496
2485,4.5440527e-15
2487,7.88879e-16
2488,-4.2828214e-15
2489,2.6672974e-15
2490,3.2384838e-14
2493,-5.712871e-16
2494,2.750143
2495,-1.6259634e-14
2496,1.1478517e-15
2497,-1.04070194e-16
2500,-2.4894254e-15
2502,-1.1142505e-15
2503,1.724977e-14
2505,1.6802621e-15
2507,3.1901658
2508,7.6566657e-17
2509,2.8872402e-16
2510,2.6573177e-15
2512,3.8502002
2513,1.6500857
2515,4.1802173
2519,2.750143
2520,1.2100629
2521,1.6500857
2522,2.0894763e-15
2524,-5.400734e-17
2525,-3.5980435e-15
2526,8.47044
2527,9.513902e-16
2528,-3.1228375e-15
2529,2.3600818e-15
2530,-9.0323755e-17
2531,9.099063e-16
2533,-9.601957e-16
2534,-4.1865474e-16
2535,6.5127766e-15
2537,0.22001144
2538,1.7611089e-14
2539,3.7501838e-13
2540,-4.0464416e-15
2541,-3.9507544e-16
2542,0.4400229
2543,3.8502002
2544,5.500286
2545,0.9900514
2546,-1.6726974e-16
2547,13.310692
2548,-1.712385e-15
2549,-4.724664e-16
2550,-8.284061e-16
2552,-6.9145465e-16
2553,1.7600915
2555,1.1388504e-13
2557,-7.57815e-15
2558,-1.9528742e-16
2561,1.4842235e-15
2562,-1.1989923e-14
2564,4.4026744e-15
2565,5.1854875e-16
2566,-3.752228e-15
2567,3.7002857e-16
2568,-6.612964e-16
2570,-3.5825847e-15
2571,6.8205795e-15
2572,-7.142569e-15
2575,2.472182e-13
2576,-1.3266043e-15
2577,1.5400801
2578,-2.0203834e-16
2579,1.8333145e-15
2582,-1.0925724e-15
2583,8.021041e-16
2585,-1.4933938e-15
2587,-1.04688144e-16
2589,0.6600343
2591,0.11000572
2592,2.9893847e-15
2593,2.5100695e-15
2594,-6.157228e-15
2596,-4.5658705e-15
2597,2.4201257
2599,2.972067e-15
2600,2.2001143
2602,-1.2172043e-15
2603,1.6500857
2605,1.2100629
2607,-1.2040115e-15
2608,2.031683e-15
2610,1.2100629
2611,11.5506
2612,9.123239e-14
2613,0.8800458
2615,-8.530381e-15
2616,-1.4370609e-15
2617,2.3077377e-15
2618,9.9597564e-15
2619,-7.127024e-16
2620,4.0828375e-16
2622,3.2679334e-15
2624,-1.0417155e-14
2625,1.9068994e-14
2627,-6.5050474e-15
2628,-9.074662e-17
2631,8.030417
2633,1.9801028
2634,-2.3683981e-15
2635,2.750143
2636,3.76983e-14
2638,2.3735149e-14
2640,-2.189885e-15
2641,2.7447861e-15
2642,5.4989945e-14
2646,-1.572279e-16
2647,8.250429
2649,6.601908e-15
2650,-7.822259e-16
2651,-4.9954835e-15
2652,4.62024
2654,1.4300743
2655,7.4035063e-16
2656,0.6600343
2657,-2.4880555e-16
2659,-1.8382646e-15
2660,7.172311e-16
2661,-1.5874343e-14
2662,-1.0399936e-14
2663,1.18679175e-14
2664,4.4002285
2665,3.3001714
2666,1.6500857
2668,8.032613e-14
2670,7.935769e-16
2671,1.3200686
2672,1.5664086e-16
2674,0.33001715
2675,-3.951733e-16
2677,2.9462375e-15
2678,2.3432533e-15
2679,7.556136e-16
2680,-1.4395109e-15
2683,-1.5575959e-15
2684,3.2678356e-17
2686,-1.5682981e-15
2687,-3.378492e-15
2688,-1.5193468e-16
2689,-1.2983287e-16
2691,1.5156613e-16
2692,9.09317e-16
2696,4.153282e-16
2697,3.4087242e-16
2698,-3.335149e-15
2699,-3.6083167e-16
2700,-8.168023e-15
2701,1.2100629
2702,-2.1561166e-15
2704,2.3783777e-15
2705,-3.2110172e-16
2706,-2.1490422e-15
2707,1.7600915
2709,0.9900514
2712,2.8601487
2713,2.3637995e-16
2714,1.2767159e-14
2715,-2.824408e-17
2716,1.2787396e-15
2717,7.3703833
2718,3.1901658
2722,0.8800458
2723,-7.4015497e-16
2725,2.8601487
2726,2.4201257
2728,9.152887e-16
2729,2.9701545
2731,2.2001143
2735,7.1503716
2736,-1.4733152e-15
2737,1.902751e-14
2738,-1.1086181e-15
2740,2.3536732e-14
2743,4.883164e-14
2744,2.943987e-15
2745,2.8601487
2746,1.6500857
2748,0.8800458
2749,-3.688447e-15
2751,1.3607013e-14
2752,3.6301887
2753,2.0901086
2754,-2.4682921e-15
2755,-2.3055851e-15
2756,2.3530372e-14
2757,4.019242e-16
2758,3.520183
2759,1.5570884e-16
2763,7.673543e-16
2766,1.7600915
2768,-3.907722e-15
2769,-1.6932866e-14
2771,-2.4079395e-15
2772,-1.0227151e-15
2773,0.6600343
2774,-6.023286e-15
2776,1.3267999e-15
2778,1.7600915
2779,5.8189973e-15
2780,2.750143
2781,2.646927e-14
2782,2.9918307e-15
2783,2.2001143
2784,-8.6558503e-16
2787,1.2100629
2788,-1.272329e-15
2789,-2.5532167e-15
2790,7.480389
2791,2.8601487
2792,9.139226e-17
2793,4.160522e-15
2794,-7.4954755e-16
2799,1.1663727e-14
2800,-1.0585244e-15
2803,-2.8252102e-15
2805,-7.002634e-16
2806,-6.085825e-14
2809,2.0814557e-13
2810,0.11000572
2811,1.1011823e-15
2812,1.8700973
2815,2.0901086
2816,8.6274774e-16
2817,8.9291156e-15
2818,-7.405209e-16
2819,3.4101772
2820,1.3883409e-16
2821,-7.7586635e-16
2822,-1.5142602e-15
2823,1.5331432e-14
2824,-6.267591e-16
2828,2.4201257
2829,1.07663436e-14
2830,8.5032215e-15
2831,-7.942895e-15
2832,-1.0505993e-15
2833,2.0901086
2834,2.31012
2835,4.2087598e-16
2836,-7.223971e-15
2838,-6.5943745e-17
2839,1.7000572e-15
2840,5.6708686e-15
2841,2.216297e-14
2842,-8.834289e-16
2843,0.33001715
2845,9.450013e-15
2846,9.842642e-14
2848,2.4201257
2850,1.5400801
2851,1.9117817e-14
2852,2.5301316
2855,3.9985e-15
2857,1.0608724e-15
2858,1.354168e-15
2859,1.2435524e-13
2860,-1.7337139e-15
2861,-3.6026672e-16
2862,5.500286
2865,-1.5464493e-15
2866,-1.6256992e-15
2867,8.29271e-17
2868,7.116837e-16
2869,-4.8355025e-16
2870,5.6102915
2871,-7.089129e-16
2872,1.4300743
2873,-1.1662455e-15
2874,4.8402514
2875,2.0901086
2877,1.7600915
2878,6.3803315
2879,0.8800458
2880,-7.8604165e-16
2881,1.1000571
2882,6.1603203
2883,5.096356e-15
2885,-2.4950022e-15
2887,-2.8342114e-15
2888,-1.0454139e-15
2889,1.5082978e-16
2892,3.0801601
2895,0.8800458
2897,-7.0170406e-16
2899,-2.5292048e-15
2900,-8.865227e-16
2901,0.22001144
2902,4.187526e-15
2903,-1.4895094e-15
2905,-2.593135e-15
2907,4.5102344
2908,6.051366e-16
2909,3.1901658
2910,4.0215872e-16
2911,2.8063664e-17
2912,-1.1786301e-15
2913,4.9046887e-16
2914,-3.758307e-15
2916,1.6108276e-14
2917,1.6500857
2918,1.5131447e-14
2919,5.1361766e-15
2922,3.1901658
2924,1.8980841e-16
2927,-1.7497009e-14
2928,1.7530175e-14
2929,2.2001143
2931,4.2877133e-14
2932,-1.2108603e-15
2935,6.6041584e-17
2938,6.3664086e-13
2940,-5.6942526e-16
2941,1.3200686
2942,-1.0740808e-15
2943,-3.8038975e-15
2944,1.9801028
2946,-1.448023e-17
2948,-1.0722135e-15
2951,4.950673e-16
2952,3.7401946
2953,2.2285464e-14
2955,4.476641e-15
2956,2.2001143
2958,6.6237267e-16
2959,1.1486148e-14
2961,1.5400801
2962,8.2106326e-14
2963,-4.6276856e-14
2964,1.136698e-15
2965,1.049621e-15
2966,1.0835321e-16
2967,-1.9948473e-15
2969,-2.2424786e-15
2971,-6.5691323e-15
2973,5.9436545e-16
2974,3.3623483e-15
2975,3.4101772
2976,7.7794055e-15
2977,0.33001715
2978,1.4300743
2979,1.8700973
2980,1.3200686
2983,4.3017043e-15
2984,2.1524666e-15
2986,4.2432941e-16
2987,1.4300743
2988,2.2001143
2989,0.6600343
2990,4.277636e-15
2991,0.4400229
2992,-4.2668717e-15
2993,8.98689e-17
2994,15.730819
2996,3.3001714
2997,1.5566246e-14
2998,2.4201257
2999,1.8185211e-14
