,0
829,0.8800458
830,2.31012
831,1.6500857
832,3.1885298e-16
833,3.1686264e-15
834,2.9701545
835,8.346943e-16
836,-6.402723e-16
837,-1.0409132e-14
838,1.7721257e-14
839,5.394839e-15
840,2.4201257
841,2.0901086
842,-1.874994e-15
843,3.520183
844,1.1000571
845,-3.763531e-16
846,1.7559235e-14
847,1.0387021e-14
848,2.9987772e-16
849,1.3472484e-16
850,4.4235144e-15
851,7.969311e-15
852,2.750143
853,5.4116922e-15
854,-9.941558e-15
855,-1.7170691e-15
856,9.374067e-16
857,-1.5968367e-15
858,2.9701545
859,1.799638e-14
860,2.2996267e-14
861,1.5879333e-13
862,1.4300743
863,-3.561941e-15
864,-7.660824e-16
865,2.1593153e-14
866,0.9900514
867,7.944558e-16
868,-1.0001828e-15
869,-4.365074e-15
870,0.55002856
871,2.1580434e-15
872,3.9602056
873,-3.478786e-16
874,-2.5919039e-15
875,-2.741352e-14
876,1.5400801
877,0.9900514
878,6.184428e-16
879,6.840412e-15
880,-1.297546e-15
881,1.2564045e-14
882,0.55002856
883,-4.495524e-15
884,4.9502573
885,1.6187527e-15
886,6.2703257
887,3.3001714
888,-2.0914695e-16
889,1.1223156e-15
890,1.2100629
891,-3.0359645e-15
892,-2.815524e-15
893,-9.191032e-16
894,4.1802173
895,5.4049804e-17
896,9.076012e-14
897,-4.4702815e-16
898,7.209902e-14
899,4.7766166e-15
900,10.01052
901,4.3565924e-15
902,-7.837718e-15
903,-1.9387854e-15
904,-4.071313e-16
905,6.048431e-16
906,-4.8528337e-17
907,2.5685774e-15
908,2.5601632e-15
909,2.6401372
910,1.09971473e-13
911,24.971298
912,1.7492704e-15
913,0.6600343
914,1.3985945e-14
915,-3.5290667e-16
916,0.6600343
917,13.2006855
918,3.1326215e-15
919,-2.3654774e-15
920,2.9429306e-14
921,3.501836e-15
922,-1.5831503e-15
923,0.9900514
924,1.2689161e-15
925,0.9900514
926,1.8700973
927,6.965186e-16
928,4.283704e-16
929,5.1659195e-16
930,1.7600915
931,-1.159784e-15
932,23.1012
933,3.6807176e-16
934,3.6231292e-14
935,6.8027725e-16
936,-1.20981335e-14
937,1.7600915
938,1.6220156e-16
939,-1.4537176e-15
940,2.4201257
941,-1.3110478e-14
942,-8.23563e-15
943,3.0801601
944,-1.2946108e-15
945,1.4300743
946,3.5339586e-16
947,1.6500857
948,0.6600343
949,-8.2801473e-16
950,1.1000571
951,6.5079824e-15
952,3.0801601
953,1.8520995e-14
954,-1.4507137e-14
955,-4.0127847e-15
956,3.0801601
957,1.2100629
958,2.1745782e-15
959,2.6401372
960,-1.0809296e-15
961,-2.9924495e-15
962,1.4300743
963,0.9900514
964,-2.9901476e-14
965,0.22001144
966,3.8227804e-15
967,5.6746847e-17
968,2.5453406e-14
969,1.4300743
970,-2.9355729e-15
971,3.709091e-15
972,4.1802173
973,-5.360033e-15
974,0.11000572
975,-5.1400705e-17
976,3.4331841e-16
977,0.22001144
978,7.0952147e-15
979,-7.766001e-15
980,1.6500857
981,0.22001144
982,-1.0424787e-15
983,-4.336817e-16
984,4.290223
985,4.8487245e-15
986,-1.705634e-15
987,1.767948e-14
988,-1.9881736e-16
989,1.1000571
990,0.55002856
991,5.275989e-15
992,-5.6739815e-15
993,8.300821e-17
994,24.641281
995,2.2001143
996,1.9801028
997,3.261647e-14
998,3.9977173e-16
999,-1.0057889e-16
1000,3.214611e-15
1001,4.600897e-15
1002,-8.614128e-16
1003,7.1833677e-16
1004,0.6600343
1005,1.1000571
1006,2.0580211e-16
1007,3.7401946
1008,3.908488e-15
1009,-4.3885582e-16
1010,7.8036695e-16
1011,-1.0394848e-14
1012,-1.0411481e-16
1013,1.1619112e-14
1014,-1.8286181e-15
1015,4.1802173
1016,7.283252e-14
1017,1.4589809e-15
1018,0.22001144
1019,3.9602056
1020,5.603066e-15
1021,1.636266e-15
1022,1.8309859e-14
1023,-3.6367751e-16
1024,-9.111749e-16
1025,-9.163206e-16
1026,0.11000572
1027,0.77004004
1028,1.1193804e-15
1029,1.6887078e-15
1030,-7.5179786e-16
1031,0.55002856
1032,2.528648e-15
1033,1.3981248e-13
1034,-4.6958994e-15
1035,-2.7868865e-14
1036,-1.1877702e-16
1037,2.8601487
1038,1.1000571
1039,1.36820554e-14
1040,3.1501348e-15
1041,6.0139814e-14
1042,-6.792989e-16
1043,6.2703257
1044,9.99038e-16
1045,8.196338e-14
1046,2.8881208e-15
1047,-3.5088316e-16
1048,-3.0469395e-16
1049,8.350201e-15
1050,1.9801028
1051,-2.2591114e-15
1052,2.31012
1053,1.1876723e-15
1054,0.55002856
1055,4.9735674e-15
1056,-1.8347137e-14
1057,5.2802744
1058,1.4300743
1059,3.520183
1060,1.9801028
1061,-9.726214e-16
1062,-4.6531433e-15
1063,7.480389
1064,1.4300743
1065,2.6401372
1066,1.1422161e-14
1067,3.226743e-16
1068,-1.9883967e-16
1069,5.2030987e-13
1070,1.5400801
1071,3.86084e-15
1072,3.263648e-14
1073,-3.4291727e-15
1074,2.31012
1075,5.060263
1076,-1.9636365e-16
1077,9.2421234e-17
1078,1.2100629
1079,1.3200686
1080,2.2408155e-15
1081,4.519994e-16
1082,1.4300743
1083,1.1985032e-14
1084,6.394782e-16
1085,-2.0373154e-16
1086,-1.7517163e-15
1087,6.9857323e-15
1088,9.286719e-15
1089,3.0801601
1090,-5.789502e-16
1091,0.77004004
1092,2.8601487
1093,-4.4604975e-15
1094,2.0125857e-14
1095,1.569833e-15
1096,-7.195343e-17
1097,-3.6748707e-15
1098,4.584754e-16
1099,6.486751e-14
1100,-2.6525237e-15
1101,1.4300743
1102,-3.0721567e-15
1103,-1.0250427e-16
1104,2.417982e-16
1105,2.2951162e-15
1106,5.060263
1107,3.4468815e-16
1108,-1.9697025e-15
1109,1.6500857
1110,0.77004004
1111,-9.385733e-16
1112,-4.7158586e-17
1113,1.5951733e-15
1114,1.6500857
1115,-1.2755418e-14
1116,2.3300852e-16
1117,-1.0853323e-15
1118,4.968871e-15
1119,1.2911864e-15
1120,-4.0322055e-15
1121,-6.403177e-14
1122,1.1000571
1123,-1.0924746e-15
1124,-7.225438e-15
1125,-1.2803262e-14
1126,-2.4558468e-14
1127,1.3590771e-14
1128,4.9211255e-15
1129,0.4400229
1130,6.4769675e-14
1131,4.006621e-15
1132,-4.678681e-16
1133,1.04201194e-13
1134,1.3718061e-15
1135,8.47044
1136,1.32541064e-14
1137,-1.6720751e-15
1138,3.9105423e-15
1139,2.0448432e-14
1140,-7.783123e-15
1141,3.227056e-14
1142,2.8425863e-14
1143,1.6437017e-16
1144,1.5742358e-14
1145,-1.0671538e-14
1146,2.9889932e-16
1147,1.4746352e-15
1148,9.079495e-16
1149,0.55002856
1150,9.178312e-16
1151,3.532139e-14
1152,2.31012
1153,9.961077e-17
1154,0.4400229
1155,-3.4864008e-16
1156,1.3200686
1157,0.8800458
1158,0.6600343
1159,3.4101772
1160,4.730246
1161,-1.5076072e-15
1162,5.39028
1163,8.47044
1164,1.1796494e-15
1165,3.6301887
1166,-1.1554832e-15
1167,-6.516103e-14
1168,3.5004975e-15
1169,-7.1743665e-15
1170,-4.837473e-15
1171,5.500286
1172,5.0778643e-14
1173,-6.6385e-15
1174,-2.2779153e-15
1175,4.515319e-15
1176,2.3691808e-15
1177,-1.0349353e-14
1178,-1.0024046e-15
1179,4.9502573
1180,2.2503058e-16
1181,9.680718e-15
1182,-9.121567e-16
1183,6.6286183e-16
1184,3.9602056
1185,-7.519616e-15
1186,1.4300743
1187,1.7600915
1188,-1.075157e-15
1189,5.244289e-15
1190,5.4795925e-15
1191,3.611643e-15
1192,-8.988211e-15
1193,-2.6650372e-14
1194,6.7103486
1195,4.1802173
1196,-1.1043523e-14
1197,-7.151081e-16
1198,1.36529e-14
1199,2.4587037e-14
1200,-2.1231147e-16
1201,-1.9755758e-16
1202,-1.2387641e-14
1203,8.360435
1204,8.57073e-17
1205,0.6600343
1206,1.8700973
1207,2.4201257
1208,5.6964046e-15
1209,3.7837428e-15
1210,4.5102344
1211,1.5546678e-14
1212,-3.438076e-16
1213,7.690176e-17
1214,1.7790136e-15
1215,2.31012
1216,8.5738706e-17
1217,2.7336325e-14
1218,-1.1704526e-15
1219,1.8700973
1220,2.7598341e-14
1221,-4.0619e-15
1222,0.6600343
1223,9.738248e-15
1224,1.7600915
1225,1.27191204e-14
1226,1.0746294e-15
1227,0.22001144
1228,-2.49148e-18
1229,-1.0816981e-15
1230,-4.3440687e-17
1231,0.77004004
1232,4.5102344
1233,0.6600343
1234,-4.3565924e-15
1235,4.4179375e-15
1236,-1.18415e-15
1237,0.33001715
1238,9.228211e-16
1239,0.77004004
1240,6.8176067e-16
1241,-4.573991e-16
1242,-1.9517e-15
1243,-1.5924339e-15
1244,8.1500207e-17
1245,1.4429352e-15
1246,1.2928203e-14
1247,3.0801601
1248,2.8601487
1249,1.1056535e-14
1250,-3.3153854e-15
1251,1.8700973
1252,1.0973665e-15
1253,1.2980254e-14
1254,1.3200686
1255,1.8700973
1256,3.042707e-15
1257,-5.3975137e-15
1258,1.4300743
1259,2.681122e-14
1260,5.429235e-14
1261,-2.5485048e-16
1262,7.695068e-16
1263,1.1000571
1264,2.8601487
1265,6.4903374
1266,2.4151652e-15
1267,3.1015087e-14
1268,1.05550795e-13
1269,5.658052e-16
1270,0.9900514
1271,1.4300743
1272,2.2001143
1273,3.7485206e-15
1274,1.6437017e-17
1275,-1.5693943e-15
1276,6.7711704e-15
1277,1.2856096e-14
1278,0.77004004
1279,3.7301264e-15
1280,6.590559e-15
1281,2.8138607e-16
1282,25.301315
1283,0.4400229
1284,1.9782146e-14
1285,4.250143e-14
1286,5.500286
1287,5.914391e-16
1288,2.529148e-15
1289,2.31012
1290,7.747901e-16
1291,-2.1105912e-15
1292,-8.5038333e-16
1293,2.31012
1294,3.7401946
1295,0.9900514
1296,2.9875257e-15
1297,-5.118272e-15
1298,1.3200686
1299,2.6439915e-15
1300,1.4952402e-14
1301,3.4101772
1302,-6.066042e-16
1303,-2.3477294e-16
1304,1.7600915
1305,2.781574e-16
1306,2.3706024e-13
1307,1.8149206e-14
1308,1.6500857
1309,1.1339585e-14
1310,3.04574e-14
1311,3.1922842e-14
1312,2.39413e-16
1313,1.3981249e-14
1314,-9.172051e-15
1315,-3.7946026e-15
1316,1.2951196e-14
1317,0.55002856
1318,2.2282921e-15
1319,-6.6520997e-16
1320,6.3803315
1321,2.6401372
1322,2.5301316
1323,1.6500857
1324,2.750143
1325,3.8354016e-15
1326,2.3053895e-15
1327,1.6500857
1328,2.750143
1329,5.1702685
1330,1.613665e-15
1331,-9.018248e-15
1332,4.0640506e-16
1333,1.3166442e-14
1334,1.5400801
1335,3.520183
1336,2.4201257
1337,0.9900514
1338,-7.8565027e-20
1339,0.9900514
1340,-1.7943743e-15
1341,1.4300743
1342,1.7600915
1343,4.730246
1344,-1.7561248e-15
1345,4.0702114
1346,1.4300743
1347,-2.1638316e-16
1348,7.187575e-15
1349,-1.2378836e-15
1350,0.8800458
1351,-3.4855107e-16
1352,2.6653406e-15
1353,6.113005e-16
1354,2.750143
