,0
2899,4.000355602329364e-12
2902,3.9968028886505635e-12
2903,4.000355602329364e-12
2904,4.007461029686965e-12
2906,4.000355602329364e-12
2908,4.007461029686965e-12
2909,3.993250174971763e-12
2910,4.000355602329364e-12
2911,4.000355602329364e-12
2912,4.000355602329364e-12
2913,4.000355602329364e-12
2916,4.000355602329364e-12
2918,4.007461029686965e-12
2919,4.000355602329364e-12
2920,4.000355602329364e-12
2921,4.000355602329364e-12
2923,4.000355602329364e-12
2925,4.0039083160081645e-12
2929,4.000355602329364e-12
2931,4.000355602329364e-12
2932,4.000355602329364e-12
2933,4.000355602329364e-12
2934,4.000355602329364e-12
2935,4.000355602329364e-12
2936,4.000355602329364e-12
2937,4.000355602329364e-12
2938,4.000355602329364e-12
2939,4.007461029686965e-12
2940,4.007461029686965e-12
2941,4.000355602329364e-12
2942,4.000355602329364e-12
2943,4.000355602329364e-12
2944,4.000355602329364e-12
2945,4.000355602329364e-12
2947,4.000355602329364e-12
2948,4.000355602329364e-12
2949,4.000355602329364e-12
2953,4.000355602329364e-12
2954,4.000355602329364e-12
2955,4.000355602329364e-12
2956,2.1678017404055367
2958,4.007461029686965e-12
2962,3.993250174971763e-12
2964,4.000355602329364e-12
2965,4.007461029686965e-12
2966,4.000355602329364e-12
2967,3.9968028886505635e-12
2968,4.007461029686965e-12
2969,3.993250174971763e-12
2970,3.993250174971763e-12
2971,4.000355602329364e-12
2972,4.007461029686965e-12
2973,4.007461029686965e-12
2974,4.0039083160081645e-12
2975,4.000355602329364e-12
2976,4.000355602329364e-12
2979,4.0039083160081645e-12
2982,4.000355602329364e-12
2984,4.000355602329364e-12
2985,4.000355602329364e-12
2986,4.000355602329364e-12
2991,4.000355602329364e-12
2992,4.000355602329364e-12
2993,3.9968028886505635e-12
2994,4.000355602329364e-12
2995,4.000355602329364e-12
2996,4.000355602329364e-12
2998,4.000355602329364e-12
